,51,10GBQ13AP002M01,Raw Water and UF Backwash NaClO Dosing Skid Panel (UF BACKWASH NACLO METERING PUMP B),GBQ, Water Treatment Plant Dosing Room,0.00MEL,ABB,3G1C18350672981004,"QABP80M4BQBP6082302-CAAX
","400V Y, 5-50Hz (4.76Nm/1410RPM), 50-100Hz (0.75kW/135-2840RPM), 2.11A, cosɸ 0.7, Ins. Cl. F ,  IP55, S1, 20kg, ","Motor Fan (Ventilator) : Type G-80A, 0.06kW, 400V, 50Hz, 0.24A, IP55 Ins. Cl. F, 350 m3/h, 60 Pa, 2800RPM,  No. 67561 DY
Bearing :  DE 6204 DDU C3,  NDE 6204 DDU C3",SET,1,DV-KBE2-WT-001-GBQ-05
,52,10GBQ11AM001M01,RAW water coagulant dosing skid control cabinet (Mixer for Coagulant Dosing tank A),GBQ, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS, 1809/800018134149/010," 0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GBQ-05
,53,10GBQ11AM002M01,RAW water coagulant dosing skid control cabinet (Mixer for Coagulant Dosing tank B),GBQ, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS, 1809/800018134149/004,"0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GBQ-05
,54,10GBQ11AP001M01,RAW water coagulant dosing skid control cabinet (Coagulant Metering pump A),GBQ, Water Treatment Plant Dosing Room,0.00MEL,ABB,3G1C18350672978003,"QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F, IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084987
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GBQ-05
,55,10GBQ11AP002M01,RAW water coagulant dosing skid control cabinet (Coagulant Metering pump B),GBQ, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978014,"QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F, IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084986
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GBQ-05
,56,10GCQ13AM001M01,RO scale inhibitor dosing skid control panel cabinet (mixer for RO Antiscalant Dosing tank A),GCQ, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS, 1809/800018134149/002,"0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GCQ-18
,57,10GCQ13AM002M01,RO scale inhibitor dosing skid control panel cabinet (mixer for RO Antiscalant Dosing tank B),GCQ, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS,1809/800018134149/001," 0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GCQ-18
,58,10GCQ13AP003M01,RO scale inhibitor dosing skid control panel cabinet (metering pump for RO A),GCQ, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978013," QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F, IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084993
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GCQ-18
,59,10GCQ13AP004M01,RO scale inhibitor dosing skid control panel cabinet (metering pump for RO B),GCQ, Water Treatment Plant Dosing Room,0.00MEL,ABB,3G1C18350672978016," QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F, IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084996
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GCQ-18
,60,10GCQ13AP001M01,RO scale inhibitor dosing skid control panel cabinet (Metering pump for concentrated water RO A),GCQ, Water Treatment Plant Dosing Room,0.00MEL,ABB,3G1C18350672978004," QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F, IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084988
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GCQ-18
,61,10GCQ13AP002M01,RO scale inhibitor dosing skid control panel cabinet (Metering pump for concentrated water RO B),GCQ, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978010,"QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F, IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084995
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GCQ-18
,62,10GCQ11AM001M01,RO Dechlorination dosing skid control cabinet (Mixer for RO Reductant Dosing tank A),GCQ, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS, 1809/800018134149/008,"0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GCQ-18
,63,10GCQ11AM002M01,RO Dechlorination dosing skid control cabinet (Mixer for RO Reductant Dosing tank B),GCQ, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS,1809/800018134149/005, 0CV3094B,"1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GCQ-18
,64,10GCQ11AP001M01,RO Dechlorination dosing skid control cabinet (Metering pump A),GCQ, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978015," QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F ,  IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084990
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GCQ-18
,65,10GCQ11AP002M01,RO Dechlorination dosing skid control cabinet (Metering pump B),GCQ, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978008,"QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F ,  IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084990
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GCQ-18
,66,10GKA26AM001M01,Non-Potable Water Alkali Dosing Skid Panel (Mixer for Non0Potable Water Caustic Solution Tank A),GKA, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS,1809/800018134149/003,"0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GKA-23
,67,10GKA26AM002M01,Non-Potable Water Alkali Dosing Skid Panel (Mixer for Non0Potable Water Caustic Solution Tank B),GKA, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS,1809/800018134149/009," 0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GKA-23
,68,10GKA26AP001M01,Non-Potable Water Alkali Dosing Skid Panel ( METERING PUMP A),GKA, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978005," QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F ,  IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084991
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GKA-23
,69,10GKA26GAP002M01,Non-Potable Water Alkali Dosing Skid Panel ( METERING PUMP B),GKA, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978012," QABP71M4A
QBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F ,  IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084998
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GKA-23
,70,10GKA13AM001M01,Non -potable water NACLO Dosing Skid  (Mixer for Non-Potable Water NaCLO Solution tank A),GKA, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS,1809/800018134149/012," 0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GKA-23
,71,10GKA13AM002M01,Non -potable water NACLO Dosing Skid  (Mixer for Non-Potable Water NaCLO Solution tank B),GKA, Water Treatment Plant Dosing Room,0.00MEL,SIEMENS, 1809/800018134149/006," 0CV3094B
","1.5kW, 230Δ/400Y V, 50Hz, 5.6/3.2A, 1440RPM, cosɸ 0.79, EFF. 85.3%, EFF. Cl. IE3, Th. Cl. 155(F), IMB5, IP55, 90L, 28kg, ","Bearing :  DE 6205 2Z C3,  NDE 6205 2Z C3",SET,1,DV-KBE2-WT-001-GKA-23
,72,10GKA13AP001M01,Non -potable water NACLO Dosing Skid  (Metering pump A),GKA, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978001," QABP71M4AQBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F ,  IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18084997
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GKA-23
,73,10GKA13AP001M01,Non -potable water NACLO Dosing Skid  (Metering pump B),GKA, Water Treatment Plant Dosing Room,0.00MEL,ABB, 3G1C18350672978009," QABP71M4A
QBP6072301-CAAX
","400V Y, 5-50Hz (1.59Nm/1385RPM), 50-100Hz (0.25kW/135-2840RPM), 0.93A, cosɸ 0.625, Ins. Cl. F ,  IP55, S1, 13kg, ","Motor Fan (Ventilator) : Type G-71A MT, 0.035kW, 3Ph, 400V, 50Hz, 0.22A, IP55, Ins. Cl. F, 42 Pa, 2800RPM,  No. 18085002
Bearing :  DE 6202 VV C3,  NDE 6202 VV C3",SET,1,DV-KBE2-WT-001-GKA-23
,74,10GBB24AN001M01,Roots Blower A,GBB, Water Treatment Plant,0.00MEL,SIEMENS, 1806/800017441287/002,"1LE0001-1EB20-4AA5-Z
","18.5kW, 400V, 50Hz, 34.5A, 1465RPM, cosɸ 0.85, EFF. 91.2%, EFF. Cl. IE3, Th. Cl. 155(F), IMB3, IP55, 180M, ","Bearing :  DE 6210 Z C3,  NDE 6210 2Z C3",SET,1,DV-KBE2-WT-001-GBB-02
,75,10GBB25AN001M01,Roots Blower B,GBB, Water Treatment Plant,0.00MEL,SIEMENS,1806/800017441287/001," 1LE0001-1EB20-4AA5-Z
","18.5kW, 400V, 50Hz, 34.5A, 1465RPM, cosɸ 0.85, EFF. 91.2%, EFF. Cl. IE3, Th. Cl. 155(F), IMB3, IP55, 180M, ","Bearing :  DE 6210 Z C3,  NDE 6210 2Z C3",SET,1,DV-KBE2-WT-001-GBB-02
,76,10GKB01AP001M01,Non Potable water pump A Motor,GKB, Water Treatment Plant,0.00MEL,SIEMENS,"
1812/800018700137/001","1LE0001-1EA253-4AA5-Z200L
","37kW, 400V, 50Hz, 66A,2955 RPM, cosɸ 0.88, EFF. 92.5%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15, 260kg, ","Bearing :  DE 6212 Z C3,  NDE 6212 Z C3",SET,1,APCOD-1-DW-WW-GKB-302-001-S001
,77,10GKB02AP001M01,Non Potable water pump B Motor,GKB, Water Treatment Plant,0.00MEL,SIEMENS,"
1812/800018700137/002","1LE0001-1EA253-4AA5-Z200L
","37kW, 400V, 50Hz, 66A,2955 RPM, cosɸ 0.88, EFF. 92.5%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15, 260kg, ","Bearing :  DE 6212 Z C3,  NDE 6212 Z C3",SET,1,APCOD-1-DW-WW-GKB-302-001-S001
,78,10GHD01AP001M01,Road Dedusting pump A,GHD, Water Treatment Plant,0.00MEL,SIEMENS,"
1902/800019097023/001","1LE0001-2CA23-4AA5-Z250M
","55kW, 400V, 50Hz, 97A, 2970RPM, cosɸ 0.88, EFF. 93.2%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15, 334kg, ","Bearing :  DE 6215 C3,  NDE 6215 C3",SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,79,10GHD02AP001M01,Road Dedusting pump B,GHD, Water Treatment Plant,0.00MEL,SIEMENS,"
1902/800019097023/002","1LE0001-2CA23-4AA5-Z250M
","55kW, 400V, 50Hz, 97A, 2970RPM, cosɸ 0.88, EFF. 93.2%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15, 334kg, ","Bearing :  DE 6215 C3,  NDE 6215 C3",SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,80,10GHD11AP001M01,Low Quality RAW water circulation Pump A,GHD, Water Treatment Plant,0.00MEL,,,,18.5 KW,We didn’t Find,SET,1,writing the Data sheet of motor
,81,10GHD12AP001M01,Low Quality RAW water circulation Pump B,GHD, Water Treatment Plant,0.00MEL,,,,18.5 KW,We didn’t Find,SET,1,writing the Data sheet of motor
,82,10GHD07AP001M01,Flushing pump A,GHD, Water Treatment Plant,0.00MEL,,,,90 KW,We didn’t Find,SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,83,10GHD08AP001M01,Flushing pump B,GHD, Water Treatment Plant,0.00MEL,,,,90 KW,We didn’t Find,SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,84,10GHD09AP001M01,Flushing pump C,GHD, Water Treatment Plant,0.00MEL,SIEMENS,1812/800018707025/002,LE0001-2DA2-3-4AA5-Z,400V-D-50HZ-90KW-159A-IP55-EFF94.1%-IMB3-RPM2978-PF0.87,6319C3DE-6319NDE,SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,85,10GHD05AP001M01,FLY & Bottom ASH cooling pump A,GHD, Water Treatment Plant,0.00MEL,SIEMENS,1812/800018658390/003,LE0001-3AA2-3-4AJ5,400V-D-50HZ-132KW-220A-IP55-EFF94.6%-IMB3-RPM2982-PF0.91,6317C3DE-6317NDE,SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,86,10GHD06AP001M01,FLY & Bottom ASH cooling pump B,GHD, Water Treatment Plant,0.00MEL,SIEMENS,1812/800018658390/001,LE0001-3AA2-3-4AJ5,400V-D-50HZ-132KW-220A-IP55-EFF94.6%-IMB3-RPM2982-PF0.91,6319C3DE-6319NDE,SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,87,10GHD10AP001M01,FLY & Bottom ASH cooling pump C,GHD, Water Treatment Plant,0.00MEL,SIEMENS,1812/800018658390/002,LE0001-3AA2-3-4AJ5,400V-D-50HZ-132KW-220A-IP55-EFF94.6%-IMB3-RPM2982-PF0.91,6319C3DE-6319NDE,SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,88,10GHD03AP001M01,Ash Dump Dedusting pump A,GHD, Water Treatment Plant,0.00MEL,SIEMENS,"
1812/800018700133/001","1LE0001-1EA233-4AA5-Z180M
","22kW, 400V, 50Hz, 42A,2935 RPM, cosɸ 0.87, EFF. 91.8%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15, 152kg, ","Bearing :  DE 6310 C3,  NDE 6210 C3",SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,89,10GHD04AP001M01,Ash Dump Dedusting pump B,GHD, Water Treatment Plant,0.00MEL,SIEMENS,"
1812/800018700133/002","1LE0001-1EA233-4AA5-Z180M
","22kW, 400V, 50Hz, 42A,2935 RPM, cosɸ 0.87, EFF. 91.8%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15, 152kg, ","Bearing :  DE 6310 C3,  NDE 6210 C3",SET,1,APCOD-1-DW-WW-GMA-302-001-S001 TO S003
,90,10SAG01AH005M01,Package fresh air handling unit ,SAG, Water Treatment Plant,0.00MEL,,,,30+10 KW,No Access,SET,1,writing the Data sheet of motor
,91,10SAG01AH002M01,Air handling unit B,SAG, Water Treatment Plant,0.00MEL,,,,45 KW,No Access,SET,1,writing the Data sheet of motor
,92,10SAG01AN002M01,Roof Exhaust fan,SAG, Water Treatment Plant,0.00MEL,,,,0.18 KW,No Access,SET,1,writing the Data sheet of motor
,93,10SAG01AN021M01,Roof exhaust fan,SAG, Water Treatment Plant,0.00MEL,,,,0.19 KW,No Access,SET,1,writing the Data sheet of motor
,94,10SAG01AN001M01,Exhaust Fan,SAG, Water Treatment Plant,0.00MEL,,,,1.5 KW,No Access,SET,1,writing the Data sheet of motor
,95,10GAF01AP001M01,Well Water Pump for A1 Well Motor,GAF,Well Water  A1 ,0.00MEL,FRANKLIN,,Z875 12-L8W,"75kW, 400V, 50Hz, 52A, 2910RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 k gkg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-001-S001
,96,10GAF10AP001M01,Well Water Pump for A2 Well Motor,GAF,Well Water  A2 ,0.00MEL,FRANKLIN,,Z875 12-L8W,"75kW, 400V, 50Hz, 52A, 2910RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 kg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-002-S001
,97,10GAF20AP001M01,Well Water Pump for A3 Well Motor,GAF,Well Water  A3 ,0.00MEL,FRANKLIN,,Z875 12-L8W,"75kW, 400V, 50Hz, 52A, 2910RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 kg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-003-S001
,98,10GAF30AP001M01,Well Water Pump for K1 Well Motor,GAF,Well Water  K1 ,0.00MEL,FRANKLIN,,ZR10150 12-FR350,"350kW, 1000V, 50Hz, 270A, 2925RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 kg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-004-S001
,99,10GAF40AP001M01,Well Water Pump for K2 Well Motor,GAF,Well Water  K2 ,0.00MEL,FRANKLIN,,ZR10150 12-FR350,"350kW, 1000V, 50Hz, 270A, 2925RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 kg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-005-S001
,100,10GAF50AP001M01,Well Water Pump for K3 Well Motor,GAF,Well Water  K3 ,0.00MEL,FRANKLIN,,ZR10150 12-FR350,"350kW, 1000V, 50Hz, 270A, 2925RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 kg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-006-S001
,101,10GAF60AP001M01,Well Water Pump for K4 Well Motor,GAF,Well Water  K4 ,0.00MEL,FRANKLIN,,ZR10150 12-FR350,"350kW, 1000V, 50Hz, 270A, 2925RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 kg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-007-S001
,102,10GAF70AP001M01,Well Water Pump for K5 Well Motor,GAF,Well Water  K5 ,0.00MEL,FRANKLIN,,ZR10150 12-FR350,"350kW, 1000V, 50Hz, 270A, 2925RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 kg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-008-S001
,103,10GAF80AP001M01,Well Water Pump for K6 Well Motor,GAF,Well Water  K6 ,0.00MEL,FRANKLIN,,ZR10150 12-FR350,"350kW, 1000V, 50Hz, 270A, 2925RPM, cosɸ 0.87,  Th. Cl. (Y),, IP55, SF 1.15, , 235 kg, ",N/A,SET,1,APCOD-1-DW-WW-GAF-302-009-S001
,104,10GAF03AP001M01,Raw Water Pump For A1 Well (3) Motor,GAF,Well Water  A1 ,0.00MEL,SIEMENS,"
1803/800016935969/006","1LE0001-1DA43-4AB4-Z160L
","18.5kW, 400V, 50Hz, 33A, 2935RPM, cosɸ 0.89, EFF. 90.9%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15,  250kg, ","Bearing :  DE 6209 Z C3,  NDE 6209 Z C3",SET,1,APCOD-1-DW-WW-GAD-302-001-S001
,105,10GAF02AP001M01,Raw Water Pump For A1 Well (2) Motor,GAF,Well Water  A1 ,0.00MEL,SIEMENS,"
1803/800016935969/002","1LE0001-1DA43-4AB4-Z160L
","18.5kW, 400V, 50Hz, 33A, 2935RPM, cosɸ 0.89, EFF. 90.9%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15,  125kg, ","Bearing :  DE 6209 Z C3,  NDE 6209 Z C3",SET,1,APCOD-1-DW-WW-GAD-302-001-S001
,106,10GAF13AP001M01,Raw Water Pump For A2 Well (3) Motor,GAF,Well Water  A2 ,0.00MEL,SIEMENS,"
1803/800016936625/002","1LE0001-1DA33-4AB4-Z160M
","15kW, 400V, 50Hz, 28A, 2935RPM, cosɸ 0.89, EFF. 90.3%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15,  106kg, ","Bearing :  DE 6209 Z C3,  NDE 6209 Z C3",SET,1,APCOD-1-DW-WW-GAD-302-002-S001
,107,10GAF12AP001M01,Raw Water Pump For A2 Well (2) Motor,GAF,Well Water  A2 ,0.00MEL,SIEMENS,"
1803/800016936625/001","1LE0001-1DA33-4AB4-Z160M
","15kW, 400V, 50Hz, 28A, 2935RPM, cosɸ 0.89, EFF. 90.3%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15,  106kg, ","Bearing :  DE 6209 Z C3,  NDE 6209 Z C3",SET,1,APCOD-1-DW-WW-GAD-302-002-S001
,108,10GAF23AP001M01,Raw Water Pump For A3 Well (3) Motor,GAF,Well Water  A3 ,0.00MEL,SIEMENS,"
1803/800016936626/001","1LE0001-1CB23-4AB4-Z132M
","7.5kW, 400V, 50Hz, 14.9A, 1460RPM, cosɸ 0.82, EFF. 88.7%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15,  73kg, ","Bearing :  DE 6208Z C3,  NDE 6208 Z C3",SET,1,APCOD-1-DW-WW-GAD-302-003-S001
,109,10GAF22AP001M01,Raw Water Pump For A3 Well (2) Motor,GAF,Well Water  A3 ,0.00MEL,SIEMENS,"
1803/800016936626/002","1LE0001-1CB23-4AB4-Z132M
","7.5kW, 400V, 50Hz, 14.9A, 1460RPM, cosɸ 0.82, EFF. 88.7%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15,  73kg, ","Bearing :  DE 6208Z C3,  NDE 6208 Z C3",SET,1,APCOD-1-DW-WW-GAD-302-003-S001
,110,10GAF33AP001M01,Raw Water Pump For K1 Well (3) Motor,GAF,Well Water  K1 ,0.00MEL,SIEMENS,"
1803/800016936627/001","1LE0001-2AA43-4AB4-Z200L
","30kW, 400V, 50Hz, 55A, 2965RPM, cosɸ 0.86, EFF. 92%, EFF. Cl. IE2, Th. Cl. 155(F), IMB3, IP55, SF 1.15, 225kg, ","Bearing :  DE 6212Z C3,  NDE 6212 Z C3",SET,1,APCOD-1-DW-WW-GAD-302-004-S001
